,reaction_id,description,EC_number,reaction_elemental_balance,new_reaction_enter_db,reaction_equation,reaction,reaction_formula,old_database_dG0prime (kcal/mol),old_database_reaction_type,old_database_elemental_balance,Jankowski_drG0_prime(kcal/mol)_pH7_I0_1M,Jankowski_SE(dGr)(kcal/mol),Jankowski_Reason,pH_7.0_dG0_prime (kJ/mol),pH_7.0_dG0_prime (kcal/mol),pH_7.0_dG0_std (kJ/mol),pH_7.0_dG0_std (kcal/mol),pH_7.0_sqrt_Sigma (kJ/mol),dG_cannot_estimate_by_component_contribution,pH_7.0_dG_prime_lo (kJ/mol),pH_7.0_dG_prime_up (kJ/mol),rxntype_curated,rxntype_from_dG,reaction_type,lower_bound (mmol/gDW h),upper_bound (mmol/gDW h),specific_activity,reversed_specific_activity
5715,R09216,R09216,1.3.-.-,COPNS balanced. H (-2.0),1,"Benzo[a]pyrene-cis-11,12-dihydrodiol <=> 11,12-Dihydroxybenzo[a]pyrene",C18284 <=> C18280,C20H14O2 <=> C20H12O2,1000000.0,3.0,COPNS balanced. H (-2.0),,,,-107.6518704,-25.7294429368224,5.181058065848,1.238302597,5.181052345,0,-136.19033,-79.1134109,,0,0,0,1000,,
5716,R09217,chloromuconate cycloisomerase,5.5.1.7,All balanced,1,"3,5-Dichloro-2-methylmuconolactone <=> 3-Chloro-2-methyldienelactone + Hydrochloric ac",C18308 <=> C18309 + C01327,C7H6Cl2O4 <=> C7H5ClO4 + HCl,1000000.0,1.0,All balanced,,,,-41.15859842,-9.83715197397052,0.0,0.0,0.0,1,0.0,0.0,,1,1,-1000,1000,0.7154547169421576,0.7154547169421576
5717,R09219,R09219,1.6.5.-,All balanced,1,"Pyrene-4,5-dione + NADH + H+ <=> 4,5-Dihydroxypyrene + NAD+",C18251 + C00004 + C00080 <=> C18250 + C00003,C16H8O2 + C21H29N7O14P2 + H <=> C16H10O2 + C21H28N7O14P2,1000000.0,1.0,All balanced,,,,16.87938745,4.0342748768747,0.55632265212,0.132964305,0.556322039,0,-40.19753163,73.95630653,,1,1,-1000,1000,1.399943335978838,
5718,R09220,dienelactone hydrolase,3.1.1.45,All balanced,1,3-Chloro-2-methyldienelactone + H2O <=> 3-Chloro-2-methylmaleylacetate,C18309 + C00001 <=> C18310,C7H5ClO4 + H2O <=> C7H7ClO5,-53.1,0.0,All balanced,,,,153.7029297,36.7359224158782,9.816399543016,2.346175799,9.816388704,0,125.1644702,182.2413892,,2,2,-1000,0,2.442848555809588,2138082749624277049874055168
5719,R09221,chloromuconate cycloisomerase,5.5.1.7,All balanced,1,"3,5-Dichloro-2-methylmuconate <=> 2-Chloro-5-methyl-cis-dienelactone + Hydrochloric ac",C18303 <=> C18304 + C01327,C7H6Cl2O4 <=> C7H5ClO4 + HCl,1000000.0,1.0,All balanced,,,,1.224879608,0.292753575589648,0.0,0.0,0.0,1,0.0,0.0,,1,1,-1000,1000,,
5720,R09222,dienelactone hydrolase,3.1.1.45,All balanced,1,2-Chloro-5-methyl-cis-dienelactone + H2O <=> 2-Chloro-5-methylmaleylacetate,C18304 + C00001 <=> C18305,C7H5ClO4 + H2O <=> C7H7ClO5,-33.7,0.0,All balanced,,,,97.19062971,23.2291436444683,6.433629593368,1.537674377,6.433622492,0,68.65217017,125.7290893,,2,2,-1000,0,0.0,0
5721,R09223,maleylacetate reductase,1.3.1.32,All balanced,1,2-Chloro-5-methylmaleylacetate + NADH + H+ <=> 5-Methylmaleylacetate + NAD+ + Hydrochloric ac,C18305 + C00004 + C00080 <=> C18306 + C00003 + C01327,C7H7ClO5 + C21H29N7O14P2 + H <=> C7H8O5 + C21H28N7O14P2 + HCl,1000000.0,1.0,COPNS balanced. H (1.0),,,,1.21768296,0.29103353353776,0.0,0.0,0.0,1,0.0,0.0,,1,1,-1000,1000,1.537297459857252,1.537297459857252
5722,R09224,maleylacetate reductase,1.3.1.32,All balanced,1,5-Methylmaleylacetate + NADH + H+ <=> 2-Methyl-3-oxoadipate + NAD+,C18306 + C00004 + C00080 <=> C18307 + C00003,C7H8O5 + C21H29N7O14P2 + H <=> C7H10O5 + C21H28N7O14P2,-60.4,0.0,All balanced,,,,-63.26796723,-15.1214237757734,1.396358591192,0.333737713,1.396357049,0,-120.3448863,-6.191048151,,0,0,0,1000,1.537297459857252,1.23275925694411e-11
5723,R09225,"3-methyl-5-oxo-2,5-dihydrofuran-2-acetate delta3-delat2-isomerase",5.3.3.-;5.5.1.-,All balanced,1,3-Methylmuconolactone <=> 4-Methyl-3-oxoadipate-enol-lactone,C04558 <=> C18311,C7H8O4 <=> C7H8O4,15.1,1.0,All balanced,,,,-55.55397586,-13.2777335543952,3.645130514768,0.871207102,3.645126489,0,-84.0924354,-27.01551632,,0,0,0,1000,4.678785685638672,
5724,R09226,R09226,3.1.1.-,All balanced,1,4-Methyl-3-oxoadipate-enol-lactone + H2O <=> 4-Methyl-3-oxoadipate,C18311 + C00001 <=> C18312,C7H8O4 + H2O <=> C7H10O5,-60.2,0.0,All balanced,,,,75.85953543,18.1308841249826,6.669123108752,1.593958678,6.669115745,0,47.32107589,104.397995,,2,2,-1000,0,0.0,
5725,R09227,R09227,1.14.12.-,All balanced,1,"Phthalate + Oxygen + NADH + H+ <=> Phthalate 3,4-cis-dihydrodiol + NAD+",C01606 + C00007 + C00004 + C00080 <=> C18314 + C00003,C8H6O4 + O2 + C21H29N7O14P2 + H <=> C8H8O6 + C21H28N7O14P2,-249.4,0.0,COPNS balanced. H (1.0),,,,-451.680212,-107.954280749272,7.38119864196,1.764148815,7.381190494,0,-503.0494392,-360.3571415,,0,0,0,1000,0.9740126155576639,
5726,R09228,R09228,1.3.1.-,All balanced,1,"Phthalate 3,4-cis-dihydrodiol + NAD+ <=> 3,4-Dihydroxyphthalate + NADH + H+",C18314 + C00003 <=> C03223 + C00004 + C00080,C8H8O6 + C21H28N7O14P2 <=> C8H6O6 + C21H29N7O14P2 + H,-91.3,0.0,All balanced,,,,28.96712213,6.92331599180278,5.493529507776,1.312985064,5.493523443,0,-28.10979695,86.04404121,,1,1,-1000,1000,2.292765842371284,
5727,R09229,muconate cycloisomerase,5.5.1.1,All balanced,1,"3-Methyl-cis,cis-hexadienedioate <=> 3-Methylmuconolactone",C04112 <=> C04558,C7H8O4 <=> C7H8O4,5.5,1.0,All balanced,,,,-59.70831926,-14.2706465530556,4.004507270272,0.957100208,4.00450285,0,-88.2467788,-31.16985972,,0,0,0,1000,3.590259605676065,1.231094817430762e-10
5728,R09230,R09230,1.7.1.-,All balanced,1,"2-Amino-4-nitrotoluene + 3 NADH + 3 H+ <=> 2,4-Diaminotoluene + 3 NAD+ + 2 H2O",C16398 + 3 C00004 + 3 C00080 <=> C14401 + 3 C00003 + 2 C00001,C7H8N2O2 + 3 C21H29N7O14P2 + 3 H <=> C7H10N2 + 3 C21H28N7O14P2 + 2 H2O,1000000.0,3.0,All balanced,,,,-407.7861793,-97.4633435697758,100000.11044184,23900.60001,100000.0001,1,0.0,0.0,,1,1,-1000,1000,5.537552314352991,
5729,R09231,R09231,1.7.1.-,All balanced,1,"2,4-Dinitrotoluene + 3 NADH + 3 H+ <=> 2-Amino-4-nitrotoluene + 3 NAD+ + 2 H2O",C11006 + 3 C00004 + 3 C00080 <=> C16398 + 3 C00003 + 2 C00001,C7H6N2O4 + 3 C21H29N7O14P2 + 3 H <=> C7H8N2O2 + 3 C21H28N7O14P2 + 2 H2O,1000000.0,1.0,All balanced,,,,-407.6937739,-97.4412581247434,100000.11044184,23900.60001,100000.0001,1,0.0,0.0,,1,1,-1000,1000,5.537552314352991,
5730,R09232,R09232,1.7.1.-,All balanced,1,"2,4-Dinitrotoluene + 3 NADH + 3 H+ <=> 4-Amino-2-nitrotoluene + 3 NAD+ + 2 H2O",C11006 + 3 C00004 + 3 C00080 <=> C18320 + 3 C00003 + 2 C00001,C7H6N2O4 + 3 C21H29N7O14P2 + 3 H <=> C7H8N2O2 + 3 C21H28N7O14P2 + 2 H2O,1000000.0,1.0,All balanced,,,,-407.6938947,-97.4412869966682,100000.11044184,23900.60001,100000.0001,1,0.0,0.0,,1,1,-1000,1000,5.537552314352991,
5731,R09233,"2,4-dinitrotoluene,NADH:oxygen oxidoreductase (4,5-hydroxylating, nitrite-releasing)",1.14.12.24,All balanced,1,"2,4-Dinitrotoluene + NADH + Oxygen + H+ <=> 4-Methyl-5-nitrocatechol + NAD+ + Nitrite",C11006 + C00004 + C00007 + C00080 <=> C18315 + C00003 + C00088,C7H6N2O4 + C21H29N7O14P2 + O2 + H <=> C7H7NO4 + C21H28N7O14P2 + HNO2,1000000.0,1.0,COPNS balanced. H (1.0),,,,-476.8296296,-113.965142452178,100000.11056736,23900.60004,100000.0002,1,0.0,0.0,,1,1,-1000,1000,12.00006504559114,12.00006504559114
5732,R09234,"4-methyl-5-nitrocatechol,NADPH:oxygen 5-oxidoreductase (5-hydroxylating, nitrite-forming)",1.13.12.-,All balanced,1,4-Methyl-5-nitrocatechol + NADPH + Oxygen + H+ <=> 2-Hydroxy-5-methylquinone + NADP+ + Nitrite + H2O,C18315 + C00005 + C00007 + C00080 <=> C18316 + C00006 + C00088 + C00001,C7H7NO4 + C21H30N7O17P3 + O2 + H <=> C7H6O3 + C21H29N7O17P3 + HNO2 + H2O,1000000.0,1.0,COPNS balanced. H (1.0),,,,-323.7895997,-77.3876570658982,141421.5124968,33800.5527,141421.3564,1,0.0,0.0,,1,1,-1000,1000,0.03,0.03
5733,R09235,R09235,1.7.1.-,All balanced,1,"4-Amino-2-nitrotoluene + 3 NADH + 3 H+ <=> 2,4-Diaminotoluene + 3 NAD+ + 2 H2O",C18320 + 3 C00004 + 3 C00080 <=> C14401 + 3 C00003 + 2 C00001,C7H8N2O2 + 3 C21H29N7O14P2 + 3 H <=> C7H10N2 + 3 C21H28N7O14P2 + 2 H2O,1000000.0,1.0,All balanced,,,,-407.7860584,-97.4633146739504,100000.11044184,23900.60001,100000.0001,1,0.0,0.0,,1,1,-1000,1000,5.537552314352991,
5734,R09236,R09236,1.1.1.-,All balanced,1,"2-Hydroxy-5-methylquinone + NADH + H+ <=> 2,4,5-Trihydroxytoluene + NAD+",C18316 + C00004 + C00080 <=> C18317 + C00003,C7H6O3 + C21H29N7O14P2 + H <=> C7H8O3 + C21H28N7O14P2,-89.3,0.0,All balanced,,,,-169.6700393,-40.5521574129358,100000.11052552,23900.60003,100000.0001,1,0.0,0.0,,1,1,-1000,1000,2.275448787378458,
5735,R09237,R09237,1.13.11.-,All balanced,1,"2,4,5-Trihydroxytoluene + Oxygen <=> cis,cis-2,4-Dihydroxy-5-methyl-6-oxo-2,4-hexadienoate",C18317 + C00007 <=> C18318,C7H8O3 + O2 <=> C7H8O5,-340.6,0.0,All balanced,,,,-247.4174321,-59.1342507764926,6.379339595104,1.524698756,6.379332552,0,-270.2481997,-184.6328211,,0,0,0,1000,1.665266108653318,
5736,R09238,R09238,3.7.1.-,All balanced,1,"cis,cis-2,4-Dihydroxy-5-methyl-6-oxo-2,4-hexadienoate + H2O <=> (S)-Methylmalonate semialdehyde + Pyruvate",C18318 + C00001 <=> C06002 + C00022,C7H8O5 + H2O <=> C4H6O3 + C3H4O3,-69.2,0.0,All balanced,,,,-46.8782108,-11.2041736504648,2.10348556116,0.502745115,2.103483237,0,-109.6628218,-24.04744317,,0,0,0,1000,1.140497301324317,
5737,R09239,R09239,,COPNS balanced. H (-2.0),1,"4,5-Dihydroxypyrene <=> Pyrene-4,5-dione",C18250 <=> C18251,C16H10O2 <=> C16H8O2,1000000.0,3.0,COPNS balanced. H (-2.0),,,,-81.01720405,-19.3635978711743,0.0,0.0,0.0,1,0.0,0.0,,1,1,-1000,1000,,
5738,R09240,R09240,1.7.1.-,All balanced,1,"2-Amino-4-nitrotoluene + 3 NADPH + 3 H+ <=> 2,4-Diaminotoluene + 3 NADP+ + 2 H2O",C16398 + 3 C00005 + 3 C00080 <=> C14401 + 3 C00006 + 2 C00001,C7H8N2O2 + 3 C21H30N7O17P3 + 3 H <=> C7H10N2 + 3 C21H29N7O17P3 + 2 H2O,1000000.0,3.0,All balanced,,,,-410.7246155,-98.165647452193,100000.11048368,23900.60002,100000.0001,1,0.0,0.0,,1,1,-1000,1000,5.537552314352991,
5739,R09241,R09241,1.7.1.-,All balanced,1,"2,4-Dinitrotoluene + 3 NADPH + 3 H+ <=> 2-Amino-4-nitrotoluene + 3 NADP+ + 2 H2O",C11006 + 3 C00005 + 3 C00080 <=> C16398 + 3 C00006 + 2 C00001,C7H6N2O4 + 3 C21H30N7O17P3 + 3 H <=> C7H8N2O2 + 3 C21H29N7O17P3 + 2 H2O,1000000.0,1.0,All balanced,,,,-410.6322101,-98.1435620071606,100000.11048368,23900.60002,100000.0001,1,0.0,0.0,,1,1,-1000,1000,5.537552314352991,
5740,R09242,R09242,1.7.1.-,All balanced,1,"2,4-Dinitrotoluene + 3 NADPH + 3 H+ <=> 4-Amino-2-nitrotoluene + 3 NADP+ + 2 H2O",C11006 + 3 C00005 + 3 C00080 <=> C18320 + 3 C00006 + 2 C00001,C7H6N2O4 + 3 C21H30N7O17P3 + 3 H <=> C7H8N2O2 + 3 C21H29N7O17P3 + 2 H2O,1000000.0,1.0,All balanced,,,,-410.6323309,-98.1435908790854,100000.11048368,23900.60002,100000.0001,1,0.0,0.0,,1,1,-1000,1000,5.537552314352991,
5741,R09243,R09243,1.7.1.-,All balanced,1,"4-Amino-2-nitrotoluene + 3 NADPH + 3 H+ <=> 2,4-Diaminotoluene + 3 NADP+ + 2 H2O",C18320 + 3 C00005 + 3 C00080 <=> C14401 + 3 C00006 + 2 C00001,C7H8N2O2 + 3 C21H30N7O17P3 + 3 H <=> C7H10N2 + 3 C21H29N7O17P3 + 2 H2O,1000000.0,1.0,All balanced,,,,-410.7244947,-98.1656185802682,100000.11048368,23900.60002,100000.0001,1,0.0,0.0,,1,1,-1000,1000,5.537552314352991,
5742,R09244,"(2Z,6E)-farnesyl-diphosphate:isopentenyl-diphosphate farnesylcistransferase (adding 7 isopentenyl units)",2.5.1.86,All balanced,1,"2-cis,6-trans-Farnesyl diphosphate + 7 Isopentenyl diphosphate <=> (2Z,6Z,10Z,14Z,18Z,22Z,26Z,30Z,34E)-Decaprenyl diphosphate + 7 Diphosphate",C16826 + 7 C00129 <=> C18321 + 7 C00013,C15H28O7P2 + 7 C5H12O7P2 <=> C50H84O7P2 + 7 H4P2O7,-515.3,0.0,All balanced,,,,-510.335719,-121.973298855314,20.40722222328,4.87744317,20.40719969,0,-738.6433954,-282.0280427,,0,0,0,1000,1.114409566654552,3.947983595098615e-90
5743,R09245,"(2E,6E)-farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase (adding 3 isopentenyl units)",2.5.1.83,All balanced,1,"trans,trans-Farnesyl diphosphate + 3 Isopentenyl diphosphate <=> all-trans-Hexaprenyl diphosphate + 3 Diphosphate",C00448 + 3 C00129 <=> C01230 + 3 C00013,C15H28O7P2 + 3 C5H12O7P2 <=> C30H52O7P2 + 3 H4P2O7,-220.8,3.0,Not balanced: COP,,,,-218.7153082,-52.2742709516492,8.745952380808,2.090332787,8.745942726,0,-332.8691463,-104.56147,,0,0,0,1000,1.114409566654552,5.140952848820431e-39
5744,R09246,geranylgeranyl-diphosphate:isopentenyl-diphosphate transferase (adding 2 isopentenyl units),2.5.1.82,All balanced,1,Geranylgeranyl diphosphate + 2 Isopentenyl diphosphate <=> all-trans-Hexaprenyl diphosphate + 2 Diphosphate,C00353 + 2 C00129 <=> C01230 + 2 C00013,C20H36O7P2 + 2 C5H12O7P2 <=> C30H52O7P2 + 2 H4P2O7,-147.2,0.0,Not balanced: COP,,,,-145.8102054,-34.8495139518324,5.830634919144,1.393555191,5.830628484,0,-231.4255841,-60.19482682,,0,0,0,1000,1.114409566654552,3.088237491161144e-26
5745,R09247,"(2E,6E)-farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase (adding 4 isopentenyl units)",2.5.1.30,All balanced,1,"trans,trans-Farnesyl diphosphate + 4 Isopentenyl diphosphate <=> all-trans-Heptaprenyl diphosphate + 4 Diphosphate",C00448 + 4 C00129 <=> C04216 + 4 C00013,C15H28O7P2 + 4 C5H12O7P2 <=> C35H60O7P2 + 4 H4P2O7,-294.4,0.0,All balanced,,,,-291.6204109,-69.6990279275654,11.661269842472,2.787110383,11.66125697,0,-434.3127086,-148.9281132,,0,0,0,1000,1.114409566654552,8.558084107662407e-52
5746,R09248,"(2E,6E)-farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase (adding 5 isopentenyl units)",2.5.1.90,All balanced,1,"trans,trans-Farnesyl diphosphate + 5 Isopentenyl diphosphate <=> all-trans-Octaprenyl diphosphate + 5 Diphosphate",C00448 + 5 C00129 <=> C04146 + 5 C00013,C15H28O7P2 + 5 C5H12O7P2 <=> C40H68O7P2 + 5 H4P2O7,-368.0,3.0,Not balanced: COP,,,,-364.5255136,-87.1237849034816,14.576587304136,3.483887979,14.57657121,0,-535.7562708,-193.2947564,,0,0,0,1000,1.114409566654552,1.424654256664341e-64
5747,R09249,"(2E,6E)-farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase (adding 7 isopentenyl units)",2.5.1.91,All balanced,1,"trans,trans-Farnesyl diphosphate + 7 Isopentenyl diphosphate <=> all-trans-Decaprenyl diphosphate + 7 Diphosphate",C00448 + 7 C00129 <=> C17432 + 7 C00013,C15H28O7P2 + 7 C5H12O7P2 <=> C50H84O7P2 + 7 H4P2O7,-515.3,3.0,All balanced,,,,-510.335719,-121.973298855314,20.40722222328,4.87744317,20.40719969,0,-738.6433954,-282.0280427,,0,0,0,1000,1.114409566654552,3.947983595098615e-90
5748,R09250,geranyl-diphosphate:isopentenyl-diphosphate transtransferase (adding 7 isopentenyl units),2.5.1.84,All balanced,1,Geranyl diphosphate + 7 Isopentenyl diphosphate <=> all-trans-Nonaprenyl diphosphate + 7 Diphosphate,C00341 + 7 C00129 <=> C04145 + 7 C00013,C10H20O7P2 + 7 C5H12O7P2 <=> C45H76O7P2 + 7 H4P2O7,-515.3,3.0,All balanced,,,,-510.335719,-121.973298855314,20.40722222328,4.87744317,20.40719969,0,-738.6433954,-282.0280427,,0,0,0,1000,0.007579643791102588,2.685216480489899e-92
5749,R09251,geranylgeranyl-diphosphate:isopentenyl-diphosphate transtransferase (adding 5 isopentenyl units),2.5.1.85,All balanced,1,Geranylgeranyl diphosphate + 5 Isopentenyl diphosphate <=> all-trans-Nonaprenyl diphosphate + 5 Diphosphate,C00353 + 5 C00129 <=> C04145 + 5 C00013,C20H36O7P2 + 5 C5H12O7P2 <=> C45H76O7P2 + 5 H4P2O7,-368.0,0.0,All balanced,,,,-364.5255136,-87.1237849034816,14.576587304136,3.483887979,14.57657121,0,-535.7562708,-193.2947564,,0,0,0,1000,1.114409566654552,1.424654256664341e-64
5750,R09252,cyclohex-1-ene-1-carbonyl-CoA:electron transfer flavoprotein oxidoreductase,1.3.8.10,COPNS balanced. H (2.0),0,"Cyclohexa-1,5-diene-1-carbonyl-CoA <=> Cyclohex-1-ene-1-carboxyl-CoA",1 C06322 <=> 1 C09811,C28H42N7O17P3S <=> C28H44N7O17P3S,1000000.0,3.0,COPNS balanced. H (2.0),,,,28.07791817,6.71079091013902,2.571137973216,0.614516724,2.571135134,0,-0.460541372,56.61637771,,1,1,-1000,1000,,
5751,R09253,"2-oxo-4-hydroxy-5-aminovalerate hydro-lyase (deaminating; 2,5-dioxopentanoate-forming)",,All balanced,1,"2-Oxo-4-hydroxy-5-aminovalerate <=> 2,5-Dioxopentanoate + Ammonia",C05941 <=> C00433 + C00014,C5H9NO4 <=> C5H6O4 + NH3,-20.6,0.0,All balanced,,,,-24.80285303,-5.92803069128818,2.007053114088,0.479697207,2.007050896,0,-87.58746402,-1.972085401,,0,0,0,1000,,
5752,R09254,L-tyrosine:pyruvate aminotransferase,2.6.1.58,All balanced,1,L-Tyrosine + Pyruvate <=> 3-(4-Hydroxyphenyl)pyruvate + L-Alanine,C00082 + C00022 <=> C01179 + C00041,C9H11NO3 + C3H4O3 <=> C9H8O4 + C3H7NO2,0.0,1.0,All balanced,,,,0.228354061,0.054577990703366,2.160767713552,0.516435878,2.160765327,0,-56.84856502,57.30527314,,1,1,-1000,1000,2.035788252378698,2.206940758527255
5753,R09255,feruloyl-CoA:agmatine feruloyltransferase,2.3.1.64,All balanced,1,Feruloyl-CoA + Agmatine <=> CoA + Feruloylagmatine,C00406 + C00179 <=> C00010 + C18325,C31H44N7O19P3S + C5H14N4 <=> C21H36N7O16P3S + C15H22N4O3,-20.5,1.0,All balanced,,,,-25.97028521,-6.20705398690126,1.86242594924,0.445130485,1.862423893,0,-83.04720429,31.10663387,,1,1,-1000,1000,0.1078684721829747,2.98775670365579e-06
5754,R09256,4-coumaroyl-CoA:putrescine N4-coumaroyltransferase,2.3.1.-,All balanced,1,p-Coumaroyl-CoA + Putrescine <=> CoA + p-Coumaroylputrescine,C00223 + C00134 <=> C00010 + C18326,C30H42N7O18P3S + C4H12N2 <=> C21H36N7O16P3S + C13H18N2O2,-20.4,1.0,All balanced,,,,-26.57929128,-6.35261009166768,1.86242594924,0.445130485,1.862423893,0,-83.65621036,30.4976278,,1,1,-1000,1000,0.0,
5755,R09257,feruloyl-CoA:putrescine feruloyltransferase,2.3.1.-,All balanced,1,Feruloyl-CoA + Putrescine <=> CoA + Feruloylputrescine,C00406 + C00134 <=> C00010 + C10497,C31H44N7O19P3S + C4H12N2 <=> C21H36N7O16P3S + C14H20N2O3,-20.5,1.0,All balanced,,,,-26.02403958,-6.21990160385748,1.86242594924,0.445130485,1.862423893,0,-83.10095866,31.0528795,,1,1,-1000,1000,0.0,
5756,R09270,syringate:tetrahydrofolate N-methyltransferase,2.1.1.-,All balanced,1,Syringic acid + Tetrahydrofolate <=> 3-O-Methylgallate + 5-Methyltetrahydrofolate,C10833 + C00101 <=> C05616 + C00440,C9H10O5 + C19H23N7O6 <=> C8H8O5 + C20H25N7O6,34.1,2.0,All balanced,,,,29.45951439,7.04100069629634,4.7906974682,1.145004175,4.790692179,0,-27.61740468,86.53643347,,1,1,-1000,1000,0.0,
5757,R09271,3-O-methylgallate:tetrahydrofolate N-methyltransferase,2.1.1.-,All balanced,1,3-O-Methylgallate + Tetrahydrofolate <=> Gallate + 5-Methyltetrahydrofolate,C05616 + C00101 <=> C01424 + C00440,C8H8O5 + C19H23N7O6 <=> C7H6O5 + C20H25N7O6,34.0,2.0,All balanced,,,,29.41499128,7.03035940586768,4.7906974682,1.145004175,4.790692179,0,-27.66192779,86.49191036,,1,1,-1000,1000,0.0,0
5758,R09272,"3-O-methylgallate:oxygen 3,4-oxidoreductase (decyclizing)",1.13.11.8;1.13.11.-,All balanced,1,"3-O-Methylgallate + Oxygen <=> 4-Carboxy-2-hydroxy-6-methoxy-6-oxohexa-2,4-dienoate",C05616 + C00007 <=> C18345,C8H8O5 + O2 <=> C8H8O7,-403.4,0.0,All balanced,,,,-245.1991472,-58.6040673756832,6.832091398256,1.632909034,6.832083857,0,-268.0299149,-182.4145363,,0,0,0,1000,1.680174922262296,1.754521968661845e-43
5759,R09273,"4-carboxy-2-hydroxy-6-methoxy-6-oxohexa-2,4-dienoate acylhydrolase",,All balanced,1,"4-Carboxy-2-hydroxy-6-methoxy-6-oxohexa-2,4-dienoate + H2O <=> (1E)-4-Oxobut-1-ene-1,2,4-tricarboxylate + Methanol",C18345 + C00001 <=> C04434 + C00132,C8H8O7 + H2O <=> C7H6O7 + CH4O,-0.6,1.0,All balanced,,,,-8.164674057,-1.95140608766734,3.57860258428,0.855306545,3.578598635,0,-70.94928504,14.66609357,,1,1,-1000,1000,,
5760,R09274,R09274,,All balanced,1,"4-Carboxy-2-hydroxy-6-methoxy-6-oxohexa-2,4-dienoate <=> 2-Pyrone-4,6-dicarboxylate + Methanol",C18345 <=> C03671 + C00132,C8H8O7 <=> C7H4O6 + CH4O,1000000.0,1.0,All balanced,,,,231.5196551,55.3345866868306,100000.11052552,23900.60003,100000.0001,1,0.0,0.0,,1,1,-1000,1000,,
5761,R09275,"5,5'-dehydrodivanillate,NADPH:oxygen oxidoreductase (demethylating)",,All balanced,1,"5,5'-Dehydrodivanillate + Oxygen + NADPH + H+ <=> 2,2',3-Trihydroxy-3'-methoxy-5,5'-dicarboxybiphenyl + NADP+ + H2O + Formaldehyde",C18347 + C00007 + C00005 + C00080 <=> C18348 + C00006 + C00001 + C00067,C16H14O8 + O2 + C21H30N7O17P3 + H <=> C15H12O8 + C21H29N7O17P3 + H2O + CH2O,-402.1,0.0,All balanced,,,,-368.2535299,-88.0148031672794,3.822025302664,0.913485971,3.822021085,0,-453.8689085,-282.6381513,,0,0,0,1000,,
5762,R09276,"2,2',3-trihydroxy-3'-methoxy-5,5'-dicarboxybiphenyl:oxygen 1,2-oxidoreductase (decyclizing)",,All balanced,1,"2,2',3-Trihydroxy-3'-methoxy-5,5'-dicarboxybiphenyl + Oxygen <=> 4-[2-(5-Carboxy-2-hydroxy-3-methoxyphenyl)-2-oxoethylidene]-2-hydroxy-2-pentenedioate",C18348 + C00007 <=> C18349,C15H12O8 + O2 <=> C15H12O10,-315.8,0.0,All balanced,,,,-254.9696914,-60.9392860627484,5.511964538128,1.317391142,5.511958455,0,-277.800459,-192.1850804,,0,0,0,1000,,
5763,R09277,4-[2-(5-carboxy-2-hydroxy-3-methoxyphenyl)-2-oxoethylidene]-2-hydroxy-2-pentenedioate 5-carboxy-2-hydroxy-3-methoxybenzoylhydrolase,,All balanced,1,4-[2-(5-Carboxy-2-hydroxy-3-methoxyphenyl)-2-oxoethylidene]-2-hydroxy-2-pentenedioate + H2O <=> 5-Carboxyvanillic acid + 4-Methylene-2-oxoglutarate,C18349 + C00001 <=> C18338 + C06035,C15H12O10 + H2O <=> C9H8O6 + C6H6O5,-52.3,0.0,All balanced,,,,-49.38336605,-11.8029207861463,1.657649094128,0.396187642,1.657647264,0,-112.167977,-26.55259842,,0,0,0,1000,,
5764,R09278,5-carboxyvanillate 5-carboxy-lyase (vanillate-forming),,All balanced,1,5-Carboxyvanillic acid <=> Vanillate + CO2,C18338 <=> C06672 + C00011,C9H8O6 <=> C8H8O4 + CO2,1.5,1.0,All balanced,,,,-9.79488194,-2.34103555295164,3.329817521792,0.795845488,3.329813844,0,-72.57949293,13.03588569,,1,1,-1000,1000,1.455622895145211,
5765,R09279,4-hydroxybutanoate:CoA ligase (AMP-forming),6.2.1.40,All balanced,1,4-Hydroxybutanoic acid + ATP + CoA <=> 4-Hydroxybutyryl-CoA + AMP + Diphosphate,C00989 + C00002 + C00010 <=> C11062 + C00020 + C00013,C4H8O3 + C10H16N5O13P3 + C21H36N7O16P3S <=> C25H42N7O18P3S + C10H14N5O7P + H4P2O7,-10.4,0.0,All balanced,,,,-26.81687734,-6.40939458552404,1.910619993392,0.456649138,1.910617884,0,-112.432256,58.79850128,0.0,1,0,0,1000,1.212792042162661,2.432230636041768e-05
5766,R09280,succinate-semialdehyde:NADP+ oxidoreductase (CoA-acylating),1.2.1.76,All balanced,1,Succinyl-CoA + NADPH + H+ <=> Succinate semialdehyde + NADP+ + CoA,C00091 + C00005 + C00080 <=> C00232 + C00006 + C00010,C25H40N7O19P3S + C21H30N7O17P3 + H <=> C4H6O3 + C21H29N7O17P3 + C21H36N7O16P3S,24.6,1.0,All balanced,,,,7.396368904,1.76777654626942,2.762843476776,0.660335439,2.762840426,0,-83.92670162,58.76559608,,1,1,-1000,1000,41.4,820.6330194353628
